train_dataset,test_dataset,protocol,embedding,clf,seed,n_common_genes,n_train_edges,n_test_edges,auroc,auprc
mDC,hHep,native,scGPT_human,lr,1,5852,3181,1223,0.545258,0.543717
mDC,hHep,native,scGPT_human,lr,2,5852,3181,1223,0.576607,0.570921
mDC,hHep,native,scGPT_human,lr,3,5852,3181,1223,0.532381,0.536452
mDC,hHep,native,scGPT_human,lr,4,5852,3181,1223,0.527321,0.520585
mDC,hHep,native,scGPT_human,mlp,0,5852,3181,1223,0.589511,0.593281
mDC,hHep,native,scGPT_human,mlp,1,5852,3181,1223,0.569932,0.580271
mDC,hHep,native,scGPT_human,mlp,2,5852,3181,1223,0.590917,0.574813
mDC,hHep,native,scGPT_human,mlp,3,5852,3181,1223,0.606191,0.600535
mDC,hHep,native,scGPT_human,mlp,4,5852,3181,1223,0.579298,0.590192
mDC,hHep,strict,minus,lr,0,5229,820,241,0.415762,0.277300
mDC,hHep,strict,minus,lr,1,5229,820,241,0.724870,0.511634
mDC,hHep,strict,minus,lr,2,5229,820,241,0.785512,0.652269
mDC,hHep,strict,minus,lr,3,5229,820,241,0.651958,0.435567
mDC,hHep,strict,minus,lr,4,5229,820,241,0.693252,0.493322
mDC,hHep,strict,minus,mlp,0,5229,820,241,0.678150,0.446713
mDC,hHep,strict,minus,mlp,1,5229,820,241,0.593204,0.373644
mDC,hHep,strict,minus,mlp,2,5229,820,241,0.670285,0.457576
mDC,hHep,strict,minus,mlp,3,5229,820,241,0.658880,0.411142
mDC,hHep,strict,minus,mlp,4,5229,820,241,0.717634,0.467531
mDC,hHep,strict,baseline,lr,0,5229,820,241,0.549237,0.366733
mDC,hHep,strict,baseline,lr,1,5229,820,241,0.637722,0.412802
mDC,hHep,strict,baseline,lr,2,5229,820,241,0.649599,0.444605
mDC,hHep,strict,baseline,lr,3,5229,820,241,0.737691,0.594471
mDC,hHep,strict,baseline,lr,4,5229,820,241,0.617115,0.399286
mDC,hHep,strict,baseline,mlp,0,5229,820,241,0.727623,0.531290
mDC,hHep,strict,baseline,mlp,1,5229,820,241,0.779220,0.657093
mDC,hHep,strict,baseline,mlp,2,5229,820,241,0.681532,0.450639
mDC,hHep,strict,baseline,mlp,3,5229,820,241,0.735410,0.537951
mDC,hHep,strict,baseline,mlp,4,5229,820,241,0.644172,0.421352
mDC,hHep,strict,scGPT_human,lr,0,5229,820,241,0.498899,0.315203
mDC,hHep,strict,scGPT_human,lr,1,5229,820,241,0.547821,0.339368
mDC,hHep,strict,scGPT_human,lr,2,5229,820,241,0.696634,0.475997
mDC,hHep,strict,scGPT_human,lr,3,5229,820,241,0.648655,0.413277
mDC,hHep,strict,scGPT_human,lr,4,5229,820,241,0.697420,0.461131
mDC,hHep,strict,scGPT_human,mlp,0,5229,820,241,0.730848,0.499336
mDC,hHep,strict,scGPT_human,mlp,1,5229,820,241,0.661869,0.442353
mDC,hHep,strict,scGPT_human,mlp,2,5229,820,241,0.545068,0.338840
mDC,hHep,strict,scGPT_human,mlp,3,5229,820,241,0.568035,0.373216
mDC,hHep,strict,scGPT_human,mlp,4,5229,820,241,0.617980,0.410894
mDC,hHep,coverage_matched,minus,lr,0,5465,2938,242,0.521556,0.461041
mDC,hHep,coverage_matched,minus,lr,1,5465,2938,242,0.525350,0.478323
mDC,hHep,coverage_matched,minus,lr,2,5465,2938,242,0.507898,0.445139
mDC,hHep,coverage_matched,minus,lr,3,5465,2938,242,0.526799,0.486028
mDC,hHep,coverage_matched,minus,lr,4,5465,2938,242,0.503346,0.473574
mDC,hHep,coverage_matched,minus,mlp,0,5465,2938,242,0.521694,0.466223
mDC,hHep,coverage_matched,minus,mlp,1,5465,2938,242,0.536387,0.482110
mDC,hHep,coverage_matched,minus,mlp,2,5465,2938,242,0.625371,0.552336
mDC,hHep,coverage_matched,minus,mlp,3,5465,2938,242,0.597641,0.531562
mDC,hHep,coverage_matched,minus,mlp,4,5465,2938,242,0.576947,0.521547
mDC,hHep,coverage_matched,baseline,lr,0,5465,2948,328,0.601859,0.603957
mDC,hHep,coverage_matched,baseline,lr,1,5465,2948,328,0.642387,0.639922
mDC,hHep,coverage_matched,baseline,lr,2,5465,2948,328,0.637665,0.630501
mDC,hHep,coverage_matched,baseline,lr,3,5465,2948,328,0.635657,0.633121
mDC,hHep,coverage_matched,baseline,lr,4,5465,2948,328,0.622272,0.602532
mDC,hHep,coverage_matched,baseline,mlp,0,5465,2948,328,0.658598,0.632622
mDC,hHep,coverage_matched,baseline,mlp,1,5465,2948,328,0.696040,0.673746
mDC,hHep,coverage_matched,baseline,mlp,2,5465,2948,328,0.644135,0.621330
mDC,hHep,coverage_matched,baseline,mlp,3,5465,2948,328,0.635769,0.622250
mDC,hHep,coverage_matched,baseline,mlp,4,5465,2948,328,0.649005,0.621519
mDC,hHep,coverage_matched,scGPT_human,lr,0,5465,2719,253,0.426325,0.539329
mDC,hHep,coverage_matched,scGPT_human,lr,1,5465,2719,253,0.440572,0.540143
mDC,hHep,coverage_matched,scGPT_human,lr,2,5465,2719,253,0.474907,0.557071
mDC,hHep,coverage_matched,scGPT_human,lr,3,5465,2719,253,0.521114,0.587522
mDC,hHep,coverage_matched,scGPT_human,lr,4,5465,2719,253,0.463291,0.544016
mDC,hHep,coverage_matched,scGPT_human,mlp,0,5465,2719,253,0.580670,0.648919
mDC,hHep,coverage_matched,scGPT_human,mlp,1,5465,2719,253,0.473752,0.569160
mDC,hHep,coverage_matched,scGPT_human,mlp,2,5465,2719,253,0.572199,0.652701
mDC,hHep,coverage_matched,scGPT_human,mlp,3,5465,2719,253,0.588114,0.636993
mDC,hHep,coverage_matched,scGPT_human,mlp,4,5465,2719,253,0.582467,0.648859
mDC,mHSC-E,native,minus,lr,0,3895,3181,1053,0.435019,0.461537
mDC,mHSC-E,native,minus,lr,1,3895,3181,1053,0.442390,0.470906
mDC,mHSC-E,native,minus,lr,2,3895,3181,1053,0.419079,0.447985
mDC,mHSC-E,native,minus,lr,3,3895,3181,1053,0.474871,0.481752
mDC,mHSC-E,native,minus,lr,4,3895,3181,1053,0.470924,0.489537
mDC,mHSC-E,native,minus,mlp,0,3895,3181,1053,0.454137,0.510710
mDC,mHSC-E,native,minus,mlp,1,3895,3181,1053,0.502594,0.525436
mDC,mHSC-E,native,minus,mlp,2,3895,3181,1053,0.444183,0.479311
mDC,mHSC-E,native,minus,mlp,3,3895,3181,1053,0.456262,0.519272
mDC,mHSC-E,native,minus,mlp,4,3895,3181,1053,0.454443,0.497914
mDC,mHSC-E,native,baseline,lr,0,3895,3181,1053,0.459238,0.469622
mDC,mHSC-E,native,baseline,lr,1,3895,3181,1053,0.410846,0.434816
mDC,mHSC-E,native,baseline,lr,2,3895,3181,1053,0.436198,0.469076
mDC,mHSC-E,native,baseline,lr,3,3895,3181,1053,0.424621,0.458749
mDC,mHSC-E,native,baseline,lr,4,3895,3181,1053,0.467064,0.484579
mDC,mHSC-E,native,baseline,mlp,0,3895,3181,1053,0.444886,0.469957
mDC,mHSC-E,native,baseline,mlp,1,3895,3181,1053,0.515889,0.520649
mDC,mHSC-E,native,baseline,mlp,2,3895,3181,1053,0.499127,0.507656
mDC,mHSC-E,native,baseline,mlp,3,3895,3181,1053,0.391547,0.444874
mDC,mHSC-E,native,baseline,mlp,4,3895,3181,1053,0.470141,0.495222
mDC,mHSC-E,native,scGPT_human,lr,0,3895,3181,1053,0.490645,0.492899
mDC,mHSC-E,native,scGPT_human,lr,1,3895,3181,1053,0.496583,0.509337
mDC,mHSC-E,native,scGPT_human,lr,2,3895,3181,1053,0.529061,0.526079
mDC,mHSC-E,native,scGPT_human,lr,3,3895,3181,1053,0.470102,0.490274
mDC,mHSC-E,native,scGPT_human,lr,4,3895,3181,1053,0.461504,0.475739
mDC,mHSC-E,native,scGPT_human,mlp,0,3895,3181,1053,0.500949,0.506324
mDC,mHSC-E,native,scGPT_human,mlp,1,3895,3181,1053,0.460263,0.500125
mDC,mHSC-E,native,scGPT_human,mlp,2,3895,3181,1053,0.474464,0.490050
mDC,mHSC-E,native,scGPT_human,mlp,3,3895,3181,1053,0.511271,0.521860
mDC,mHSC-E,native,scGPT_human,mlp,4,3895,3181,1053,0.449219,0.472838
mDC,mHSC-E,strict,minus,lr,0,1848,652,274,0.677055,0.473584
mDC,mHSC-E,strict,minus,lr,1,1848,652,274,0.728010,0.575601
mDC,mHSC-E,strict,minus,lr,2,1848,652,274,0.681111,0.511531
mDC,mHSC-E,strict,minus,lr,3,1848,652,274,0.697646,0.529859
mDC,mHSC-E,strict,minus,lr,4,1848,652,274,0.704837,0.550772
mDC,mHSC-E,strict,minus,mlp,0,1848,652,274,0.696232,0.584515
mDC,mHSC-E,strict,minus,mlp,1,1848,652,274,0.724568,0.553793
mDC,mHSC-E,strict,minus,mlp,2,1848,652,274,0.622042,0.439000
mDC,mHSC-E,strict,minus,mlp,3,1848,652,274,0.709017,0.611129
mDC,mHSC-E,strict,minus,mlp,4,1848,652,274,0.652099,0.477323
mDC,mHSC-E,strict,baseline,lr,0,1848,652,274,0.547483,0.399902
mDC,mHSC-E,strict,baseline,lr,1,1848,652,274,0.659598,0.555718
mDC,mHSC-E,strict,baseline,lr,2,1848,652,274,0.629541,0.459483
mDC,mHSC-E,strict,baseline,lr,3,1848,652,274,0.583318,0.447890
mDC,mHSC-E,strict,baseline,lr,4,1848,652,274,0.566538,0.380237
mDC,mHSC-E,strict,baseline,mlp,0,1848,652,274,0.540537,0.351476
mDC,mHSC-E,strict,baseline,mlp,1,1848,652,274,0.697523,0.504905
mDC,mHSC-E,strict,baseline,mlp,2,1848,652,274,0.689041,0.519734
mDC,mHSC-E,strict,baseline,mlp,3,1848,652,274,0.694019,0.491769
mDC,mHSC-E,strict,baseline,mlp,4,1848,652,274,0.564079,0.361519
mDC,mHSC-E,strict,scGPT_human,lr,0,1848,652,274,0.611777,0.434452
mDC,mHSC-E,strict,scGPT_human,lr,1,1848,652,274,0.672383,0.518122
mDC,mHSC-E,strict,scGPT_human,lr,2,1848,652,274,0.636425,0.474464
mDC,mHSC-E,strict,scGPT_human,lr,3,1848,652,274,0.625607,0.433295
mDC,mHSC-E,strict,scGPT_human,lr,4,1848,652,274,0.657324,0.545238
mDC,mHSC-E,strict,scGPT_human,mlp,0,1848,652,274,0.582212,0.367356
mDC,mHSC-E,strict,scGPT_human,mlp,1,1848,652,274,0.681173,0.494247
mDC,mHSC-E,strict,scGPT_human,mlp,2,1848,652,274,0.568935,0.361356
mDC,mHSC-E,strict,scGPT_human,mlp,3,1848,652,274,0.631754,0.420452
mDC,mHSC-E,strict,scGPT_human,mlp,4,1848,652,274,0.636794,0.447163
mDC,mHSC-E,coverage_matched,minus,lr,0,2012,308,260,0.549715,0.505302
mDC,mHSC-E,coverage_matched,minus,lr,1,2012,308,260,0.601568,0.556841
mDC,mHSC-E,coverage_matched,minus,lr,2,2012,308,260,0.498456,0.475569
mDC,mHSC-E,coverage_matched,minus,lr,3,2012,308,260,0.480518,0.462818
mDC,mHSC-E,coverage_matched,minus,lr,4,2012,308,260,0.530292,0.490850
mDC,mHSC-E,coverage_matched,minus,mlp,0,2012,308,260,0.503148,0.484359
mDC,mHSC-E,coverage_matched,minus,mlp,1,2012,308,260,0.556367,0.521610
mDC,mHSC-E,coverage_matched,minus,mlp,2,2012,308,260,0.570979,0.551953
mDC,mHSC-E,coverage_matched,minus,mlp,3,2012,308,260,0.601865,0.630224
mDC,mHSC-E,coverage_matched,minus,mlp,4,2012,308,260,0.581551,0.557008
mDC,mHSC-E,coverage_matched,baseline,lr,0,2012,521,296,0.276797,0.369736
mDC,mHSC-E,coverage_matched,baseline,lr,1,2012,521,296,0.314798,0.366610
mDC,mHSC-E,coverage_matched,baseline,lr,2,2012,521,296,0.269160,0.357040
mDC,mHSC-E,coverage_matched,baseline,lr,3,2012,521,296,0.336656,0.409429
mDC,mHSC-E,coverage_matched,baseline,lr,4,2012,521,296,0.288732,0.365398
mDC,mHSC-E,coverage_matched,baseline,mlp,0,2012,521,296,0.408771,0.426344
mDC,mHSC-E,coverage_matched,baseline,mlp,1,2012,521,296,0.536217,0.541369
mDC,mHSC-E,coverage_matched,baseline,mlp,2,2012,521,296,0.411880,0.443197
mDC,mHSC-E,coverage_matched,baseline,mlp,3,2012,521,296,0.384534,0.419438
mDC,mHSC-E,coverage_matched,baseline,mlp,4,2012,521,296,0.445354,0.456752
mDC,mHSC-E,coverage_matched,scGPT_human,lr,0,2012,263,272,0.465968,0.339188
mDC,mHSC-E,coverage_matched,scGPT_human,lr,1,2012,263,272,0.471236,0.354309
mDC,mHSC-E,coverage_matched,scGPT_human,lr,2,2012,263,272,0.426847,0.346954
mDC,mHSC-E,coverage_matched,scGPT_human,lr,3,2012,263,272,0.466856,0.360145
mDC,mHSC-E,coverage_matched,scGPT_human,lr,4,2012,263,272,0.449633,0.339172
mDC,mHSC-E,coverage_matched,scGPT_human,mlp,0,2012,263,272,0.381451,0.284111
mDC,mHSC-E,coverage_matched,scGPT_human,mlp,1,2012,263,272,0.456321,0.359117
mDC,mHSC-E,coverage_matched,scGPT_human,mlp,2,2012,263,272,0.435429,0.327442
mDC,mHSC-E,coverage_matched,scGPT_human,mlp,3,2012,263,272,0.521839,0.395258
mDC,mHSC-E,coverage_matched,scGPT_human,mlp,4,2012,263,272,0.387547,0.300251
mDC,mHSC-GM,native,minus,lr,0,3895,3181,1024,0.408958,0.439963
mDC,mHSC-GM,native,minus,lr,1,3895,3181,1024,0.446400,0.471811
mDC,mHSC-GM,native,minus,lr,2,3895,3181,1024,0.425293,0.455956
mDC,mHSC-GM,native,minus,lr,3,3895,3181,1024,0.430992,0.466828
mDC,mHSC-GM,native,minus,lr,4,3895,3181,1024,0.447117,0.471428
mDC,mHSC-GM,native,minus,mlp,0,3895,3181,1024,0.475006,0.504998
mDC,mHSC-GM,native,minus,mlp,1,3895,3181,1024,0.466145,0.487487
mDC,mHSC-GM,native,minus,mlp,2,3895,3181,1024,0.450115,0.477361
mDC,mHSC-GM,native,minus,mlp,3,3895,3181,1024,0.471416,0.497190
mDC,mHSC-GM,native,minus,mlp,4,3895,3181,1024,0.498905,0.512152
mDC,mHSC-GM,native,baseline,lr,0,3895,3181,1024,0.446533,0.464209
mDC,mHSC-GM,native,baseline,lr,1,3895,3181,1024,0.442265,0.472630
mDC,mHSC-GM,native,baseline,lr,2,3895,3181,1024,0.516548,0.538104
mDC,mHSC-GM,native,baseline,lr,3,3895,3181,1024,0.464096,0.507381
mDC,mHSC-GM,native,baseline,lr,4,3895,3181,1024,0.468552,0.503815
mDC,mHSC-GM,native,baseline,mlp,0,3895,3181,1024,0.519676,0.542085
mDC,mHSC-GM,native,baseline,mlp,1,3895,3181,1024,0.499233,0.518124
mDC,mHSC-GM,native,baseline,mlp,2,3895,3181,1024,0.449688,0.481765
mDC,mHSC-GM,native,baseline,mlp,3,3895,3181,1024,0.466900,0.487910
mDC,mHSC-GM,native,baseline,mlp,4,3895,3181,1024,0.519859,0.529826
mDC,mHSC-GM,native,scGPT_human,lr,0,3895,3181,1024,0.418785,0.463192
mDC,mHSC-GM,native,scGPT_human,lr,1,3895,3181,1024,0.450127,0.482241
mDC,mHSC-GM,native,scGPT_human,lr,2,3895,3181,1024,0.446419,0.475528
mDC,mHSC-GM,native,scGPT_human,lr,3,3895,3181,1024,0.425690,0.463575
mDC,mHSC-GM,native,scGPT_human,lr,4,3895,3181,1024,0.418598,0.462162
mDC,mHSC-GM,native,scGPT_human,mlp,0,3895,3181,1024,0.518452,0.537752
mDC,mHSC-GM,native,scGPT_human,mlp,1,3895,3181,1024,0.473358,0.512008
mDC,mHSC-GM,native,scGPT_human,mlp,2,3895,3181,1024,0.509182,0.529434
mDC,mHSC-GM,native,scGPT_human,mlp,3,3895,3181,1024,0.476807,0.511338
mDC,mHSC-GM,native,scGPT_human,mlp,4,3895,3181,1024,0.435959,0.478447
mDC,mHSC-GM,strict,minus,lr,0,1848,652,401,0.478484,0.359114
mDC,mHSC-GM,strict,minus,lr,1,1848,652,401,0.505407,0.382082
mDC,mHSC-GM,strict,minus,lr,2,1848,652,401,0.426608,0.314832
mDC,mHSC-GM,strict,minus,lr,3,1848,652,401,0.412977,0.289431
mDC,mHSC-GM,strict,minus,lr,4,1848,652,401,0.423876,0.305163
mDC,mHSC-GM,strict,minus,mlp,0,1848,652,401,0.478850,0.378502
mDC,mHSC-GM,strict,minus,mlp,1,1848,652,401,0.506590,0.399318
mDC,mHSC-GM,strict,minus,mlp,2,1848,652,401,0.494480,0.401618
mDC,mHSC-GM,strict,minus,mlp,3,1848,652,401,0.527768,0.428355
mDC,mHSC-GM,strict,minus,mlp,4,1848,652,401,0.513772,0.389000
mDC,mHSC-GM,strict,baseline,lr,0,1848,652,401,0.530725,0.391475
mDC,mHSC-GM,strict,baseline,lr,1,1848,652,401,0.529514,0.395874
mDC,mHSC-GM,strict,baseline,lr,2,1848,652,401,0.548017,0.393186
mDC,mHSC-GM,strict,baseline,lr,3,1848,652,401,0.487045,0.359248
mDC,mHSC-GM,strict,baseline,lr,4,1848,652,401,0.541146,0.394285
mDC,mHSC-GM,strict,baseline,mlp,0,1848,652,401,0.522755,0.397012
mDC,mHSC-GM,strict,baseline,mlp,1,1848,652,401,0.491579,0.362741
mDC,mHSC-GM,strict,baseline,mlp,2,1848,652,401,0.497296,0.370604
mDC,mHSC-GM,strict,baseline,mlp,3,1848,652,401,0.517545,0.374439
mDC,mHSC-GM,strict,baseline,mlp,4,1848,652,401,0.499380,0.368572
mDC,mHSC-GM,strict,scGPT_human,lr,0,1848,652,401,0.525515,0.430275
mDC,mHSC-GM,strict,scGPT_human,lr,1,1848,652,401,0.512392,0.414398
mDC,mHSC-GM,strict,scGPT_human,lr,2,1848,652,401,0.498676,0.415394
mDC,mHSC-GM,strict,scGPT_human,lr,3,1848,652,401,0.489495,0.380654
mDC,mHSC-GM,strict,scGPT_human,lr,4,1848,652,401,0.454883,0.387410
mDC,mHSC-GM,strict,scGPT_human,mlp,0,1848,652,401,0.528444,0.410299
mDC,mHSC-GM,strict,scGPT_human,mlp,1,1848,652,401,0.536893,0.408630
mDC,mHSC-GM,strict,scGPT_human,mlp,2,1848,652,401,0.522361,0.406865
mDC,mHSC-GM,strict,scGPT_human,mlp,3,1848,652,401,0.498169,0.395914
mDC,mHSC-GM,strict,scGPT_human,mlp,4,1848,652,401,0.535851,0.422554
mDC,mHSC-GM,coverage_matched,minus,lr,0,2012,309,307,0.535647,0.507901
mDC,mHSC-GM,coverage_matched,minus,lr,1,2012,309,307,0.518920,0.482537
mDC,mHSC-GM,coverage_matched,minus,lr,2,2012,309,307,0.471147,0.447529
mDC,mHSC-GM,coverage_matched,minus,lr,3,2012,309,307,0.494969,0.472144
mDC,mHSC-GM,coverage_matched,minus,lr,4,2012,309,307,0.494754,0.479504
mDC,mHSC-GM,coverage_matched,minus,mlp,0,2012,309,307,0.366271,0.365168
mDC,mHSC-GM,coverage_matched,minus,mlp,1,2012,309,307,0.480865,0.463341
mDC,mHSC-GM,coverage_matched,minus,mlp,2,2012,309,307,0.541323,0.519482
mDC,mHSC-GM,coverage_matched,minus,mlp,3,2012,309,307,0.517802,0.485295
mDC,mHSC-GM,coverage_matched,minus,mlp,4,2012,309,307,0.556889,0.533360
mDC,mHSC-GM,coverage_matched,baseline,lr,0,2012,388,257,0.452834,0.571268
mDC,mHSC-GM,coverage_matched,baseline,lr,1,2012,388,257,0.474335,0.580456
mDC,mHSC-GM,coverage_matched,baseline,lr,2,2012,388,257,0.444569,0.565458
mDC,mHSC-GM,coverage_matched,baseline,lr,3,2012,388,257,0.504723,0.620167
mDC,mHSC-GM,coverage_matched,baseline,lr,4,2012,388,257,0.477069,0.588185
mDC,mHSC-GM,coverage_matched,baseline,mlp,0,2012,388,257,0.512615,0.622223
mDC,mHSC-GM,coverage_matched,baseline,mlp,1,2012,388,257,0.530512,0.658825
mDC,mHSC-GM,coverage_matched,baseline,mlp,2,2012,388,257,0.535173,0.666945
mDC,mHSC-GM,coverage_matched,baseline,mlp,3,2012,388,257,0.504785,0.610313
mDC,mHSC-GM,coverage_matched,baseline,mlp,4,2012,388,257,0.488566,0.592239
mDC,mHSC-GM,coverage_matched,scGPT_human,lr,0,2012,279,316,0.594244,0.695342
mDC,mHSC-GM,coverage_matched,scGPT_human,lr,1,2012,279,316,0.561965,0.658835
mDC,mHSC-GM,coverage_matched,scGPT_human,lr,2,2012,279,316,0.521574,0.633438
mDC,mHSC-GM,coverage_matched,scGPT_human,lr,3,2012,279,316,0.603137,0.699206
mDC,mHSC-GM,coverage_matched,scGPT_human,lr,4,2012,279,316,0.534132,0.656729
mDC,mHSC-GM,coverage_matched,scGPT_human,mlp,0,2012,279,316,0.561882,0.647342
mDC,mHSC-GM,coverage_matched,scGPT_human,mlp,1,2012,279,316,0.487772,0.552290
mDC,mHSC-GM,coverage_matched,scGPT_human,mlp,2,2012,279,316,0.523468,0.645372
mDC,mHSC-GM,coverage_matched,scGPT_human,mlp,3,2012,279,316,0.528203,0.624654
mDC,mHSC-GM,coverage_matched,scGPT_human,mlp,4,2012,279,316,0.466815,0.572618
mDC,mHSC-L,native,minus,lr,0,3895,3181,973,0.435515,0.440093
mDC,mHSC-L,native,minus,lr,1,3895,3181,973,0.466839,0.477657
mDC,mHSC-L,native,minus,lr,2,3895,3181,973,0.470432,0.471666
mDC,mHSC-L,native,minus,lr,3,3895,3181,973,0.456941,0.458537
mDC,mHSC-L,native,minus,lr,4,3895,3181,973,0.440462,0.445941
mDC,mHSC-L,native,minus,mlp,0,3895,3181,973,0.423060,0.438404
mDC,mHSC-L,native,minus,mlp,1,3895,3181,973,0.457364,0.455332
mDC,mHSC-L,native,minus,mlp,2,3895,3181,973,0.435350,0.446944
mDC,mHSC-L,native,minus,mlp,3,3895,3181,973,0.470398,0.461487
mDC,mHSC-L,native,minus,mlp,4,3895,3181,973,0.434406,0.448440
mDC,mHSC-L,native,baseline,lr,0,3895,3181,973,0.512971,0.497378
mDC,mHSC-L,native,baseline,lr,1,3895,3181,973,0.500512,0.489461
mDC,mHSC-L,native,baseline,lr,2,3895,3181,973,0.520757,0.527084
mDC,mHSC-L,native,baseline,lr,3,3895,3181,973,0.510952,0.513837
mDC,mHSC-L,native,baseline,lr,4,3895,3181,973,0.512374,0.505725
mDC,mHSC-L,native,baseline,mlp,0,3895,3181,973,0.506056,0.502868
mDC,mHSC-L,native,baseline,mlp,1,3895,3181,973,0.513783,0.494212
mDC,mHSC-L,native,baseline,mlp,2,3895,3181,973,0.465654,0.457024
mDC,mHSC-L,native,baseline,mlp,3,3895,3181,973,0.487486,0.475859
mDC,mHSC-L,native,baseline,mlp,4,3895,3181,973,0.512298,0.496190
mDC,mHSC-L,native,scGPT_human,lr,0,3895,3181,973,0.428875,0.441962
mDC,mHSC-L,native,scGPT_human,lr,1,3895,3181,973,0.449061,0.461639
mDC,mHSC-L,native,scGPT_human,lr,2,3895,3181,973,0.465586,0.467973
mDC,mHSC-L,native,scGPT_human,lr,3,3895,3181,973,0.479763,0.476426
mDC,mHSC-L,native,scGPT_human,lr,4,3895,3181,973,0.449543,0.463692
mDC,mHSC-L,native,scGPT_human,mlp,0,3895,3181,973,0.498286,0.497878
mDC,mHSC-L,native,scGPT_human,mlp,1,3895,3181,973,0.485870,0.484864
mDC,mHSC-L,native,scGPT_human,mlp,2,3895,3181,973,0.472036,0.488062
mDC,mHSC-L,native,scGPT_human,mlp,3,3895,3181,973,0.469649,0.474421
mDC,mHSC-L,native,scGPT_human,mlp,4,3895,3181,973,0.457969,0.472347
mDC,mHSC-L,strict,minus,lr,0,1848,652,387,0.494722,0.366565
mDC,mHSC-L,strict,minus,lr,1,1848,652,387,0.441496,0.324055
mDC,mHSC-L,strict,minus,lr,2,1848,652,387,0.413884,0.290157
mDC,mHSC-L,strict,minus,lr,3,1848,652,387,0.415643,0.297875
mDC,mHSC-L,strict,minus,lr,4,1848,652,387,0.420146,0.308248
mDC,mHSC-L,strict,minus,mlp,0,1848,652,387,0.432341,0.355356
mDC,mHSC-L,strict,minus,mlp,1,1848,652,387,0.434041,0.355193
mDC,mHSC-L,strict,minus,mlp,2,1848,652,387,0.488758,0.386217
mDC,mHSC-L,strict,minus,mlp,3,1848,652,387,0.488371,0.381835
mDC,mHSC-L,strict,minus,mlp,4,1848,652,387,0.472567,0.362913
mDC,mHSC-L,strict,baseline,lr,0,1848,652,387,0.500775,0.361666
mDC,mHSC-L,strict,baseline,lr,1,1848,652,387,0.503936,0.352612
mDC,mHSC-L,strict,baseline,lr,2,1848,652,387,0.503399,0.344137
mDC,mHSC-L,strict,baseline,lr,3,1848,652,387,0.469555,0.326593
mDC,mHSC-L,strict,baseline,lr,4,1848,652,387,0.460669,0.317586
mDC,mHSC-L,strict,baseline,mlp,0,1848,652,387,0.509035,0.373880
mDC,mHSC-L,strict,baseline,mlp,1,1848,652,387,0.502087,0.363360
mDC,mHSC-L,strict,baseline,mlp,2,1848,652,387,0.478113,0.338675
mDC,mHSC-L,strict,baseline,mlp,3,1848,652,387,0.526419,0.374914
mDC,mHSC-L,strict,baseline,mlp,4,1848,652,387,0.553644,0.417313
mDC,mHSC-L,strict,scGPT_human,lr,0,1848,652,387,0.514313,0.381771
mDC,mHSC-L,strict,scGPT_human,lr,1,1848,652,387,0.501670,0.371488
mDC,mHSC-L,strict,scGPT_human,lr,2,1848,652,387,0.476294,0.349923
mDC,mHSC-L,strict,scGPT_human,lr,3,1848,652,387,0.473700,0.342421
mDC,mHSC-L,strict,scGPT_human,lr,4,1848,652,387,0.460162,0.333767
mDC,mHSC-L,strict,scGPT_human,mlp,0,1848,652,387,0.508498,0.406420
mDC,mHSC-L,strict,scGPT_human,mlp,1,1848,652,387,0.499046,0.383256
mDC,mHSC-L,strict,scGPT_human,mlp,2,1848,652,387,0.515864,0.403579
mDC,mHSC-L,strict,scGPT_human,mlp,3,1848,652,387,0.532323,0.402660
mDC,mHSC-L,strict,scGPT_human,mlp,4,1848,652,387,0.498718,0.384824
mDC,mHSC-L,coverage_matched,minus,lr,0,2012,326,176,0.651617,0.584218
mDC,mHSC-L,coverage_matched,minus,lr,1,2012,326,176,0.604852,0.515666
mDC,mHSC-L,coverage_matched,minus,lr,2,2012,326,176,0.677089,0.604530
mDC,mHSC-L,coverage_matched,minus,lr,3,2012,326,176,0.607008,0.506414
mDC,mHSC-L,coverage_matched,minus,lr,4,2012,326,176,0.625876,0.540840
mDC,mHSC-L,coverage_matched,minus,mlp,0,2012,326,176,0.551078,0.448744
mDC,mHSC-L,coverage_matched,minus,mlp,1,2012,326,176,0.554852,0.497010
mDC,mHSC-L,coverage_matched,minus,mlp,2,2012,326,176,0.557682,0.470371
mDC,mHSC-L,coverage_matched,minus,mlp,3,2012,326,176,0.540296,0.447507
mDC,mHSC-L,coverage_matched,minus,mlp,4,2012,326,176,0.629245,0.530580
mDC,mHSC-L,coverage_matched,baseline,lr,0,2012,409,278,0.466947,0.431057
mDC,mHSC-L,coverage_matched,baseline,lr,1,2012,409,278,0.484693,0.439654
mDC,mHSC-L,coverage_matched,baseline,lr,2,2012,409,278,0.413917,0.397350
mDC,mHSC-L,coverage_matched,baseline,lr,3,2012,409,278,0.483240,0.456283
mDC,mHSC-L,coverage_matched,baseline,lr,4,2012,409,278,0.481943,0.448710
mDC,mHSC-L,coverage_matched,baseline,mlp,0,2012,409,278,0.501609,0.457072
mDC,mHSC-L,coverage_matched,baseline,mlp,1,2012,409,278,0.467621,0.442844
mDC,mHSC-L,coverage_matched,baseline,mlp,2,2012,409,278,0.429535,0.419608
mDC,mHSC-L,coverage_matched,baseline,mlp,3,2012,409,278,0.488844,0.475911
