train_dataset,test_dataset,direction,protocol,embedding,clf,seed,n_common_genes,retained_fraction,n_train_edges,n_test_edges,oov_train_count,oov_test_count,oov_train_rate,oov_test_rate,oov_policy,auroc,auprc,f1,balanced_accuracy,precision_at_k,recall_at_k,calibration_brier
mESC,hHep,mESC->hHep,strict,minus,mlp,3,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.400000,0.280566,0.480769,0.500000,0.316456,1.000000,0.283879
mESC,hHep,mESC->hHep,strict,minus,mlp,4,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.705926,0.419935,0.480769,0.500000,0.316456,1.000000,0.262617
mESC,hHep,mESC->hHep,strict,baseline,mlp,0,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.377778,0.270711,0.230769,0.425556,0.316456,1.000000,0.250608
mESC,hHep,mESC->hHep,strict,baseline,mlp,1,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.504444,0.323862,0.480769,0.500000,0.316456,1.000000,0.292109
mESC,hHep,mESC->hHep,strict,baseline,mlp,2,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.444444,0.323701,0.480769,0.500000,0.316456,1.000000,0.278780
mESC,hHep,mESC->hHep,strict,baseline,mlp,3,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.478519,0.288139,0.480769,0.500000,0.316456,1.000000,0.281460
mESC,hHep,mESC->hHep,strict,baseline,mlp,4,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.388148,0.263326,0.480769,0.500000,0.316456,1.000000,0.267591
mESC,hHep,mESC->hHep,strict,scGPT_human,mlp,0,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.559259,0.355640,0.480769,0.500000,0.316456,1.000000,0.271050
mESC,hHep,mESC->hHep,strict,scGPT_human,mlp,1,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.493333,0.337994,0.451613,0.484815,0.316456,1.000000,0.254943
mESC,hHep,mESC->hHep,strict,scGPT_human,mlp,2,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.488148,0.345185,0.480769,0.500000,0.316456,1.000000,0.267974
mESC,hHep,mESC->hHep,strict,scGPT_human,mlp,3,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.242222,0.220926,0.480769,0.500000,0.316456,1.000000,0.305672
mESC,hHep,mESC->hHep,strict,scGPT_human,mlp,4,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.331111,0.257426,0.480769,0.500000,0.316456,1.000000,0.269823
mESC,hHep,mESC->hHep,strict,v4_bias_rec_best,mlp,0,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.307407,0.238674,0.130435,0.393333,0.316456,1.000000,0.251264
mESC,hHep,mESC->hHep,strict,v4_bias_rec_best,mlp,1,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.625926,0.426050,0.480769,0.500000,0.316456,1.000000,0.289537
mESC,hHep,mESC->hHep,strict,v4_bias_rec_best,mlp,2,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.421481,0.274922,0.480769,0.500000,0.316456,1.000000,0.284131
mESC,hHep,mESC->hHep,strict,v4_bias_rec_best,mlp,3,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.527407,0.351779,0.480769,0.500000,0.316456,1.000000,0.285167
mESC,hHep,mESC->hHep,strict,v4_bias_rec_best,mlp,4,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.518519,0.357775,0.480769,0.500000,0.316456,1.000000,0.265744
mESC,hHep,mESC->hHep,strict,v4_plain_best,mlp,0,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.728148,0.524269,0.535714,0.651852,0.316456,1.000000,0.245860
mESC,hHep,mESC->hHep,strict,v4_plain_best,mlp,1,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.078519,0.190784,0.480769,0.500000,0.316456,1.000000,0.303556
mESC,hHep,mESC->hHep,strict,v4_plain_best,mlp,2,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.605926,0.395164,0.480769,0.500000,0.316456,1.000000,0.281390
mESC,hHep,mESC->hHep,strict,v4_plain_best,mlp,3,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.525185,0.355720,0.480769,0.500000,0.316456,1.000000,0.281976
mESC,hHep,mESC->hHep,strict,v4_plain_best,mlp,4,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.391852,0.298572,0.480769,0.500000,0.316456,1.000000,0.269225
mESC,hHep,mESC->hHep,strict,v4_type_pe_best,mlp,0,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.439259,0.291072,0.333333,0.468519,0.316456,1.000000,0.251127
mESC,hHep,mESC->hHep,strict,v4_type_pe_best,mlp,1,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.758519,0.535728,0.480769,0.500000,0.316456,1.000000,0.287581
mESC,hHep,mESC->hHep,strict,v4_type_pe_best,mlp,2,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.481481,0.342057,0.480769,0.500000,0.316456,1.000000,0.278061
mESC,hHep,mESC->hHep,strict,v4_type_pe_best,mlp,3,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.708148,0.564732,0.480769,0.500000,0.316456,1.000000,0.286684
mESC,hHep,mESC->hHep,strict,v4_type_pe_best,mlp,4,8010,0.6956144159791576,643,79,8007,149,0.999625468164794,0.01860174781523096,mean_embedding,0.674815,0.627601,0.480769,0.500000,0.316456,1.000000,0.264226
mESC,hHep,mESC->hHep,coverage_matched,minus,mlp,0,8010,0.6956144159791576,641,54,8008,505,0.9997503121098626,0.06304619225967541,mean_embedding,0.672222,0.604869,0.000000,0.500000,0.444444,1.000000,0.245062
mESC,hHep,mESC->hHep,coverage_matched,minus,mlp,1,8010,0.6956144159791576,641,54,8008,505,0.9997503121098626,0.06304619225967541,mean_embedding,0.543056,0.482701,0.000000,0.500000,0.444444,1.000000,0.247060
mESC,hHep,mESC->hHep,coverage_matched,minus,mlp,2,8010,0.6956144159791576,641,54,8008,505,0.9997503121098626,0.06304619225967541,mean_embedding,0.540278,0.488947,0.080000,0.520833,0.444444,1.000000,0.247930
mESC,hHep,mESC->hHep,coverage_matched,minus,mlp,3,8010,0.6956144159791576,641,54,8008,505,0.9997503121098626,0.06304619225967541,mean_embedding,0.550000,0.507489,0.000000,0.500000,0.444444,1.000000,0.247556
mESC,hHep,mESC->hHep,coverage_matched,minus,mlp,4,8010,0.6956144159791576,641,54,8008,505,0.9997503121098626,0.06304619225967541,mean_embedding,0.697222,0.572875,0.000000,0.500000,0.444444,1.000000,0.245288
mESC,hHep,mESC->hHep,coverage_matched,baseline,mlp,0,8010,0.6956144159791576,579,81,8008,492,0.9997503121098626,0.06142322097378277,mean_embedding,0.553049,0.521768,0.000000,0.500000,0.493827,1.000000,0.253968
mESC,hHep,mESC->hHep,coverage_matched,baseline,mlp,1,8010,0.6956144159791576,579,81,8008,492,0.9997503121098626,0.06142322097378277,mean_embedding,0.656707,0.600195,0.000000,0.500000,0.493827,1.000000,0.249460
mESC,hHep,mESC->hHep,coverage_matched,baseline,mlp,2,8010,0.6956144159791576,579,81,8008,492,0.9997503121098626,0.06142322097378277,mean_embedding,0.718902,0.637273,0.000000,0.500000,0.493827,1.000000,0.247514
mESC,hHep,mESC->hHep,coverage_matched,baseline,mlp,3,8010,0.6956144159791576,579,81,8008,492,0.9997503121098626,0.06142322097378277,mean_embedding,0.426220,0.430075,0.000000,0.500000,0.493827,1.000000,0.251280
mESC,hHep,mESC->hHep,coverage_matched,baseline,mlp,4,8010,0.6956144159791576,579,81,8008,492,0.9997503121098626,0.06142322097378277,mean_embedding,0.591463,0.576715,0.000000,0.500000,0.493827,1.000000,0.250382
mESC,hHep,mESC->hHep,coverage_matched,scGPT_human,mlp,0,8010,0.6956144159791576,647,95,8006,478,0.9995006242197253,0.05967540574282147,mean_embedding,0.627451,0.644037,0.000000,0.500000,0.536842,1.000000,0.252637
mESC,hHep,mESC->hHep,coverage_matched,scGPT_human,mlp,1,8010,0.6956144159791576,647,95,8006,478,0.9995006242197253,0.05967540574282147,mean_embedding,0.622995,0.618193,0.000000,0.500000,0.536842,1.000000,0.260140
mESC,hHep,mESC->hHep,coverage_matched,scGPT_human,mlp,2,8010,0.6956144159791576,647,95,8006,478,0.9995006242197253,0.05967540574282147,mean_embedding,0.328431,0.434135,0.000000,0.488636,0.536842,1.000000,0.258809
mESC,hHep,mESC->hHep,coverage_matched,scGPT_human,mlp,3,8010,0.6956144159791576,647,95,8006,478,0.9995006242197253,0.05967540574282147,mean_embedding,0.328877,0.439239,0.000000,0.500000,0.536842,1.000000,0.256713
mESC,hHep,mESC->hHep,coverage_matched,scGPT_human,mlp,4,8010,0.6956144159791576,647,95,8006,478,0.9995006242197253,0.05967540574282147,mean_embedding,0.432709,0.507524,0.000000,0.500000,0.536842,1.000000,0.264680
mESC,hHep,mESC->hHep,coverage_matched,v4_bias_rec_best,mlp,0,8010,0.6956144159791576,607,105,8007,477,0.999625468164794,0.05955056179775281,mean_embedding,0.369739,0.431104,0.236842,0.450290,0.504762,1.000000,0.252307
mESC,hHep,mESC->hHep,coverage_matched,v4_bias_rec_best,mlp,1,8010,0.6956144159791576,607,105,8007,477,0.999625468164794,0.05955056179775281,mean_embedding,0.541001,0.518456,0.662162,0.519956,0.504762,1.000000,0.249581
mESC,hHep,mESC->hHep,coverage_matched,v4_bias_rec_best,mlp,2,8010,0.6956144159791576,607,105,8007,477,0.999625468164794,0.05955056179775281,mean_embedding,0.443759,0.452892,0.670886,0.500000,0.504762,1.000000,0.252566
mESC,hHep,mESC->hHep,coverage_matched,v4_bias_rec_best,mlp,3,8010,0.6956144159791576,607,105,8007,477,0.999625468164794,0.05955056179775281,mean_embedding,0.675254,0.683578,0.670886,0.500000,0.504762,1.000000,0.247122
mESC,hHep,mESC->hHep,coverage_matched,v4_bias_rec_best,mlp,4,8010,0.6956144159791576,607,105,8007,477,0.999625468164794,0.05955056179775281,mean_embedding,0.491292,0.533185,0.670886,0.500000,0.504762,1.000000,0.250682
mESC,hHep,mESC->hHep,coverage_matched,v4_plain_best,mlp,0,8010,0.6956144159791576,532,59,8008,497,0.9997503121098626,0.06204744069912609,mean_embedding,0.811189,0.796871,0.000000,0.500000,0.440678,1.000000,0.240339
mESC,hHep,mESC->hHep,coverage_matched,v4_plain_best,mlp,1,8010,0.6956144159791576,532,59,8008,497,0.9997503121098626,0.06204744069912609,mean_embedding,0.278555,0.343692,0.000000,0.500000,0.440678,1.000000,0.251503
mESC,hHep,mESC->hHep,coverage_matched,v4_plain_best,mlp,2,8010,0.6956144159791576,532,59,8008,497,0.9997503121098626,0.06204744069912609,mean_embedding,0.596737,0.498780,0.129032,0.493007,0.440678,1.000000,0.246453
mESC,hHep,mESC->hHep,coverage_matched,v4_plain_best,mlp,3,8010,0.6956144159791576,532,59,8008,497,0.9997503121098626,0.06204744069912609,mean_embedding,0.653846,0.579019,0.193548,0.527389,0.440678,1.000000,0.244952
mESC,hHep,mESC->hHep,coverage_matched,v4_plain_best,mlp,4,8010,0.6956144159791576,532,59,8008,497,0.9997503121098626,0.06204744069912609,mean_embedding,0.332168,0.368115,0.064516,0.458625,0.440678,1.000000,0.252969
mESC,hHep,mESC->hHep,coverage_matched,v4_type_pe_best,mlp,0,8010,0.6956144159791576,470,104,8007,495,0.999625468164794,0.06179775280898876,mean_embedding,0.406684,0.646483,0.392523,0.427083,0.692308,1.000000,0.253949
mESC,hHep,mESC->hHep,coverage_matched,v4_type_pe_best,mlp,1,8010,0.6956144159791576,470,104,8007,495,0.999625468164794,0.06179775280898876,mean_embedding,0.737413,0.802098,0.818182,0.500000,0.692308,1.000000,0.226871
mESC,hHep,mESC->hHep,coverage_matched,v4_type_pe_best,mlp,2,8010,0.6956144159791576,470,104,8007,495,0.999625468164794,0.06179775280898876,mean_embedding,0.548611,0.748607,0.818182,0.500000,0.692308,1.000000,0.233960
mESC,hHep,mESC->hHep,coverage_matched,v4_type_pe_best,mlp,3,8010,0.6956144159791576,470,104,8007,495,0.999625468164794,0.06179775280898876,mean_embedding,0.615885,0.829353,0.818182,0.500000,0.692308,1.000000,0.229265
mESC,hHep,mESC->hHep,coverage_matched,v4_type_pe_best,mlp,4,8010,0.6956144159791576,470,104,8007,495,0.999625468164794,0.06179775280898876,mean_embedding,0.657986,0.831075,0.818182,0.500000,0.692308,1.000000,0.235188
mESC,hHep,mESC->hHep,topology_matched,minus,mlp,0,7973,0.6924012158054711,643,63,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.548753,0.369010,0.458333,0.571429,0.333333,1.000000,0.249397
mESC,hHep,mESC->hHep,topology_matched,minus,mlp,1,7973,0.6924012158054711,643,63,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.481859,0.340050,0.500000,0.500000,0.333333,1.000000,0.291995
mESC,hHep,mESC->hHep,topology_matched,minus,mlp,2,7973,0.6924012158054711,643,63,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.488662,0.329308,0.500000,0.500000,0.333333,1.000000,0.276796
mESC,hHep,mESC->hHep,topology_matched,minus,mlp,3,7973,0.6924012158054711,643,63,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.392290,0.336315,0.500000,0.500000,0.333333,1.000000,0.280653
mESC,hHep,mESC->hHep,topology_matched,minus,mlp,4,7973,0.6924012158054711,643,63,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.683673,0.421634,0.500000,0.500000,0.333333,1.000000,0.261560
mESC,hHep,mESC->hHep,topology_matched,baseline,mlp,0,7973,0.6924012158054711,643,35,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.328704,0.196929,0.086957,0.303241,0.228571,1.000000,0.250909
mESC,hHep,mESC->hHep,topology_matched,baseline,mlp,1,7973,0.6924012158054711,643,35,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.569444,0.314986,0.372093,0.500000,0.228571,1.000000,0.308158
mESC,hHep,mESC->hHep,topology_matched,baseline,mlp,2,7973,0.6924012158054711,643,35,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.597222,0.483286,0.372093,0.500000,0.228571,1.000000,0.287946
mESC,hHep,mESC->hHep,topology_matched,baseline,mlp,3,7973,0.6924012158054711,643,35,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.370370,0.194575,0.372093,0.500000,0.228571,1.000000,0.296261
mESC,hHep,mESC->hHep,topology_matched,baseline,mlp,4,7973,0.6924012158054711,643,35,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.462963,0.225069,0.372093,0.500000,0.228571,1.000000,0.273105
mESC,hHep,mESC->hHep,topology_matched,scGPT_human,mlp,0,7973,0.6924012158054711,643,60,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.534161,0.244155,0.378378,0.500000,0.233333,1.000000,0.279855
mESC,hHep,mESC->hHep,topology_matched,scGPT_human,mlp,1,7973,0.6924012158054711,643,60,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.574534,0.320030,0.347826,0.461180,0.233333,1.000000,0.257249
mESC,hHep,mESC->hHep,topology_matched,scGPT_human,mlp,2,7973,0.6924012158054711,643,60,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.517081,0.326302,0.378378,0.500000,0.233333,1.000000,0.275516
mESC,hHep,mESC->hHep,topology_matched,scGPT_human,mlp,3,7973,0.6924012158054711,643,60,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.273292,0.172185,0.378378,0.500000,0.233333,1.000000,0.324036
mESC,hHep,mESC->hHep,topology_matched,scGPT_human,mlp,4,7973,0.6924012158054711,643,60,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.450311,0.239477,0.378378,0.500000,0.233333,1.000000,0.275239
mESC,hHep,mESC->hHep,topology_matched,v4_bias_rec_best,mlp,0,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.263158,0.272211,0.074074,0.420255,0.365385,1.000000,0.251434
mESC,hHep,mESC->hHep,topology_matched,v4_bias_rec_best,mlp,1,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.760766,0.704371,0.535211,0.500000,0.365385,1.000000,0.276810
mESC,hHep,mESC->hHep,topology_matched,v4_bias_rec_best,mlp,2,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.355662,0.300016,0.535211,0.500000,0.365385,1.000000,0.278499
mESC,hHep,mESC->hHep,topology_matched,v4_bias_rec_best,mlp,3,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.556619,0.478653,0.535211,0.500000,0.365385,1.000000,0.275671
mESC,hHep,mESC->hHep,topology_matched,v4_bias_rec_best,mlp,4,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.578947,0.459167,0.535211,0.500000,0.365385,1.000000,0.260915
mESC,hHep,mESC->hHep,topology_matched,v4_plain_best,mlp,0,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.693750,0.541028,0.536585,0.618750,0.384615,1.000000,0.246503
mESC,hHep,mESC->hHep,topology_matched,v4_plain_best,mlp,1,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.098437,0.244312,0.555556,0.500000,0.384615,1.000000,0.290378
mESC,hHep,mESC->hHep,topology_matched,v4_plain_best,mlp,2,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.453125,0.345420,0.555556,0.500000,0.384615,1.000000,0.275174
mESC,hHep,mESC->hHep,topology_matched,v4_plain_best,mlp,3,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.450000,0.370836,0.555556,0.500000,0.384615,1.000000,0.273380
mESC,hHep,mESC->hHep,topology_matched,v4_plain_best,mlp,4,7973,0.6924012158054711,643,52,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.489063,0.490355,0.555556,0.500000,0.384615,1.000000,0.261870
mESC,hHep,mESC->hHep,topology_matched,v4_type_pe_best,mlp,0,7973,0.6924012158054711,643,64,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.375415,0.278611,0.244898,0.387043,0.328125,1.000000,0.251869
mESC,hHep,mESC->hHep,topology_matched,v4_type_pe_best,mlp,1,7973,0.6924012158054711,643,64,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.749723,0.541016,0.494118,0.500000,0.328125,1.000000,0.287406
mESC,hHep,mESC->hHep,topology_matched,v4_type_pe_best,mlp,2,7973,0.6924012158054711,643,64,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.472868,0.356639,0.494118,0.500000,0.328125,1.000000,0.277171
mESC,hHep,mESC->hHep,topology_matched,v4_type_pe_best,mlp,3,7973,0.6924012158054711,643,64,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.775194,0.721673,0.494118,0.500000,0.328125,1.000000,0.283160
mESC,hHep,mESC->hHep,topology_matched,v4_type_pe_best,mlp,4,7973,0.6924012158054711,643,64,7970,149,0.9996237300890506,0.018688072243822903,mean_embedding,0.634551,0.619421,0.494118,0.500000,0.328125,1.000000,0.263570
mESC,mDC,mESC->mDC,native,minus,mlp,0,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.496128,0.500691,0.000000,0.500000,0.505000,0.926606,0.250394
mESC,mDC,mESC->mDC,native,minus,mlp,1,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.531773,0.608758,0.650000,0.486239,0.480000,0.880734,0.249909
mESC,mDC,mESC->mDC,native,minus,mlp,2,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.722666,0.692195,0.018182,0.504587,0.515000,0.944954,0.247861
mESC,mDC,mESC->mDC,native,minus,mlp,3,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.505387,0.503601,0.018182,0.504587,0.505000,0.926606,0.250071
mESC,mDC,mESC->mDC,native,minus,mlp,4,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.613038,0.640668,0.000000,0.500000,0.520000,0.954128,0.249167
mESC,mDC,mESC->mDC,native,baseline,mlp,0,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.603022,0.628197,0.036036,0.509174,0.515000,0.944954,0.248964
mESC,mDC,mESC->mDC,native,baseline,mlp,1,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.591070,0.562018,0.691525,0.582569,0.530000,0.972477,0.248717
mESC,mDC,mESC->mDC,native,baseline,mlp,2,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.462629,0.457977,0.000000,0.500000,0.515000,0.944954,0.251236
mESC,mDC,mESC->mDC,native,baseline,mlp,3,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.341596,0.403786,0.077519,0.454128,0.475000,0.871560,0.251894
mESC,mDC,mESC->mDC,native,baseline,mlp,4,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.662613,0.666975,0.000000,0.500000,0.520000,0.954128,0.248927
mESC,mDC,mESC->mDC,native,scGPT_human,mlp,0,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.238743,0.360239,0.590164,0.426606,0.470000,0.862385,0.255627
mESC,mDC,mESC->mDC,native,scGPT_human,mlp,1,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.273672,0.398507,0.314815,0.321101,0.455000,0.834862,0.254161
mESC,mDC,mESC->mDC,native,scGPT_human,mlp,2,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.461788,0.449574,0.118519,0.454128,0.525000,0.963303,0.250676
mESC,mDC,mESC->mDC,native,scGPT_human,mlp,3,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.440283,0.479400,0.610909,0.509174,0.500000,0.917431,0.250663
mESC,mDC,mESC->mDC,native,scGPT_human,mlp,4,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.770095,0.802070,0.666667,0.500000,0.510000,0.935780,0.244934
mESC,mDC,mESC->mDC,native,v4_bias_rec_best,mlp,0,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.288233,0.415711,0.069565,0.509174,0.465000,0.853211,0.253974
mESC,mDC,mESC->mDC,native,v4_bias_rec_best,mlp,1,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.509343,0.489897,0.455959,0.518349,0.515000,0.944954,0.249994
mESC,mDC,mESC->mDC,native,v4_bias_rec_best,mlp,2,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.554583,0.563388,0.000000,0.500000,0.520000,0.954128,0.249741
mESC,mDC,mESC->mDC,native,v4_bias_rec_best,mlp,3,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.520242,0.561101,0.192000,0.536697,0.510000,0.935780,0.249391
mESC,mDC,mESC->mDC,native,v4_bias_rec_best,mlp,4,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.463134,0.476133,0.067797,0.495413,0.500000,0.917431,0.251027
mESC,mDC,mESC->mDC,native,v4_plain_best,mlp,0,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.537834,0.549090,0.000000,0.500000,0.500000,0.917431,0.249858
mESC,mDC,mESC->mDC,native,v4_plain_best,mlp,1,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.394369,0.443989,0.295082,0.408257,0.490000,0.899083,0.251809
mESC,mDC,mESC->mDC,native,v4_plain_best,mlp,2,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.628861,0.647443,0.053571,0.513761,0.525000,0.963303,0.248109
mESC,mDC,mESC->mDC,native,v4_plain_best,mlp,3,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.325099,0.395208,0.061538,0.440367,0.490000,0.899083,0.253497
mESC,mDC,mESC->mDC,native,v4_plain_best,mlp,4,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.411371,0.483257,0.035714,0.504587,0.475000,0.871560,0.251263
mESC,mDC,mESC->mDC,native,v4_type_pe_best,mlp,0,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.559002,0.543363,0.142857,0.504587,0.520000,0.954128,0.249334
mESC,mDC,mESC->mDC,native,v4_type_pe_best,mlp,1,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.509932,0.498080,0.474747,0.522936,0.520000,0.954128,0.249804
mESC,mDC,mESC->mDC,native,v4_type_pe_best,mlp,2,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.262730,0.370266,0.000000,0.500000,0.475000,0.871560,0.256586
mESC,mDC,mESC->mDC,native,v4_type_pe_best,mlp,3,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.509343,0.490888,0.050420,0.481651,0.515000,0.944954,0.250129
mESC,mDC,mESC->mDC,native,v4_type_pe_best,mlp,4,7371,1.0,2630,218,16744,1519,0.9997014747149083,0.2060778727445394,mean_embedding,0.569439,0.573369,0.070175,0.513761,0.515000,0.944954,0.249308
mESC,mDC,mESC->mDC,strict,minus,mlp,0,5173,0.7018043684710351,150,59,5173,329,1.0,0.06359945872801083,mean_embedding,0.678571,0.950122,0.424242,0.634615,0.881356,1.000000,0.253214
mESC,mDC,mESC->mDC,strict,minus,mlp,1,5173,0.7018043684710351,150,59,5173,329,1.0,0.06359945872801083,mean_embedding,0.563187,0.930384,0.936937,0.500000,0.881356,1.000000,0.203411
mESC,mDC,mESC->mDC,strict,minus,mlp,2,5173,0.7018043684710351,150,59,5173,329,1.0,0.06359945872801083,mean_embedding,0.755495,0.963903,0.936937,0.500000,0.881356,1.000000,0.222265
mESC,mDC,mESC->mDC,strict,minus,mlp,3,5173,0.7018043684710351,150,59,5173,329,1.0,0.06359945872801083,mean_embedding,0.365385,0.859450,0.936937,0.500000,0.881356,1.000000,0.221775
mESC,mDC,mESC->mDC,strict,minus,mlp,4,5173,0.7018043684710351,150,59,5173,329,1.0,0.06359945872801083,mean_embedding,0.824176,0.975683,0.936937,0.500000,0.881356,1.000000,0.239663
