train_dataset,test_dataset,direction,protocol,side,n_genes,canonical_over_raw_ratio,mean_degree,median_degree,mean_train_node_freq,median_train_node_freq,mean_test_node_freq,median_test_node_freq,tf_proxy_fraction,pos_edge_ratio,hub_fraction
hESC,mHSC-GM,hESC->mHSC-GM,native,train,13976,1.000351617440225,0.9341728677733258,0.0,0.7471379507727532,0.0,0.1870349170005724,0.0,0.017744705208929592,0.006568360338248367,1.0
hESC,mHSC-GM,hESC->mHSC-GM,native,test,4762,1.000351617440225,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
hESC,mHSC-GM,hESC->mHSC-GM,strict,train,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
hESC,mHSC-GM,hESC->mHSC-GM,strict,test,2845,1.000351617440225,2.8073813708260107,0.0,2.2344463971880493,0.0,0.5729349736379613,0.0,0.05588752196836556,0.01817249580534211,0.05413005272407733
hESC,mHSC-GM,hESC->mHSC-GM,coverage_matched,train,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
hESC,mHSC-GM,hESC->mHSC-GM,coverage_matched,test,2845,1.000351617440225,2.8073813708260107,0.0,2.2344463971880493,0.0,0.5729349736379613,0.0,0.05588752196836556,0.01817249580534211,0.05413005272407733
hESC,mHSC-GM,hESC->mHSC-GM,topology_matched,train,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
hESC,mHSC-GM,hESC->mHSC-GM,topology_matched,test,2845,1.000351617440225,2.8073813708260107,0.0,2.2344463971880493,0.0,0.5729349736379613,0.0,0.05588752196836556,0.01817249580534211,0.05413005272407733
hESC,mHSC-L,hESC->mHSC-L,native,train,13976,1.000351617440225,0.9341728677733258,0.0,0.7471379507727532,0.0,0.1870349170005724,0.0,0.017744705208929592,0.006568360338248367,1.0
hESC,mHSC-L,hESC->mHSC-L,native,test,4762,1.000351617440225,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
hESC,mHSC-L,hESC->mHSC-L,strict,train,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
hESC,mHSC-L,hESC->mHSC-L,strict,test,2845,1.000351617440225,2.9768014059753956,0.0,2.379261862917399,0.0,0.5975395430579965,0.0,0.05905096660808436,0.021900051297678805,0.056239015817223195
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,train,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
hESC,mHSC-L,hESC->mHSC-L,coverage_matched,test,2845,1.000351617440225,2.9768014059753956,0.0,2.379261862917399,0.0,0.5975395430579965,0.0,0.05905096660808436,0.021900051297678805,0.056239015817223195
hESC,mHSC-L,hESC->mHSC-L,topology_matched,train,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
hESC,mHSC-L,hESC->mHSC-L,topology_matched,test,2845,1.000351617440225,2.9768014059753956,0.0,2.379261862917399,0.0,0.5975395430579965,0.0,0.05905096660808436,0.021900051297678805,0.056239015817223195
hHep,hESC,hHep->hESC,native,train,11515,1.0,1.1338254450716456,0.0,0.9068171949630917,0.0,0.22700825010855405,0.0,0.021363438992618323,0.008901999560100328,1.0
hHep,hESC,hHep->hESC,native,test,13976,1.0,0.9341728677733258,0.0,0.7471379507727532,0.0,0.1870349170005724,0.0,0.017744705208929592,0.006568360338248367,1.0
hHep,hESC,hHep->hESC,strict,train,8314,1.0,1.1807794082270868,0.0,0.9450324753427953,0.0,0.23574693288429155,0.0,0.022853019004089488,0.009112995552859767,1.0
hHep,hESC,hHep->hESC,strict,test,8314,1.0,1.2124127976906423,0.0,0.9714938657685831,0.0,0.24091893192205918,0.0,0.023574693288429156,0.007007170029435297,1.0
hHep,hESC,hHep->hESC,coverage_matched,train,8314,1.0,1.1807794082270868,0.0,0.9450324753427953,0.0,0.23574693288429155,0.0,0.022853019004089488,0.009112995552859767,1.0
hHep,hESC,hHep->hESC,coverage_matched,test,8314,1.0,1.2124127976906423,0.0,0.9714938657685831,0.0,0.24091893192205918,0.0,0.023574693288429156,0.007007170029435297,1.0
hHep,hESC,hHep->hESC,topology_matched,train,8314,1.0,1.1807794082270868,0.0,0.9450324753427953,0.0,0.23574693288429155,0.0,0.022853019004089488,0.009112995552859767,1.0
hHep,hESC,hHep->hESC,topology_matched,test,8314,1.0,1.2124127976906423,0.0,0.9714938657685831,0.0,0.24091893192205918,0.0,0.023574693288429156,0.007007170029435297,1.0
hHep,mDC,hHep->mDC,native,train,11515,1.0,1.1338254450716456,0.0,0.9068171949630917,0.0,0.22700825010855405,0.0,0.021363438992618323,0.008901999560100328,1.0
hHep,mDC,hHep->mDC,native,test,7371,1.0,1.7712657712657713,0.0,1.4166327499660833,0.0,0.354633021299688,0.0,0.0328313661646995,0.014727904251028783,1.0
